Sentences,Date,Trans_Ind,GL_Simpson_Dates_Ind,SU_TME_Update_ALL,HEIDEL_TME_Update,GL_ISO_DATES_CONVERSION,GL_ISO_DATES_SENT_CONVERSION,Anchor_Date,Anchor_Type,Tags_Clean,GL_TAGS_DATES_CORRECTED,date_binary,Has_Date,Has_DTE_GL,Has_DTE_CTN_GL,Has_DTE_REL_GL,Has_DTE_DUR,Has_DTE_UNCERTN,Has_DTE_CREF,Has_DTE_SET,Has_DTE_OTHER,Has_Age,GL_NER_Test,GL_Date_Norm_Test,Official_Test_NER,Test_NER_Unused,GL_NER
MS. CLARK: So was there any opportunity for hair or fiber to fall into any of the bindles that you kept stored in that manner?,6/28/1995,285873,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Objection.,6/28/1995,285874,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Argumentative.,6/28/1995,285875,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Calls for speculation.,6/28/1995,285876,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,6/28/1995,285877,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: No.,6/28/1995,285878,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: You indicated you collected hairs from Nicole's dog Kato and the Defendant's dog Chachi?,6/28/1995,285879,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. BROCKBANK: Yes, I did.",6/28/1995,285880,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: What was the demeanor of Chachi when you collected fur hair from him?,6/28/1995,285881,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: Chachi was pretty sedate.,6/28/1995,285882,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: And what about Nicole's dog, Kato?",6/28/1995,285883,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Objection.,6/28/1995,285884,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
No foundation.,6/28/1995,285885,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Irrelevant.,6/28/1995,285886,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,6/28/1995,285887,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: How did Nicole's dog Kato behave when she--when you collected the exemplars from him?,6/28/1995,285888,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Objection.,6/28/1995,285889,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Irrelevant.,6/28/1995,285890,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,6/28/1995,285891,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Can we approach?,6/28/1995,285892,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: When did you collect this from the dog Kato?,6/28/1995,285893,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: I believe I collected the dog hairs on--was it November 30th?,6/28/1995,285894,,,,,,,,"['O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O']",,['1'],1.0,,,,,,,,,,1,0,0,1,
I could check my notes to verify that.,6/28/1995,285895,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: I think it's on the board.,6/28/1995,285896,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: On the board?,6/28/1995,285897,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I think it's November 30th.,6/28/1995,285898,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,6/28/1995,285899,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Well, what was the manner you used to collect hairs from Kato?",6/28/1995,285900,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: Basically petting him and grabbing hairs as I went.,6/28/1995,285901,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Not really forcibly pulling, but gently kind of pulling and petting at the same time.",6/28/1995,285902,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Is that the preferred method for collecting hairs from dogs?,6/28/1995,285903,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: That's how I was basically instructed to do it.,6/28/1995,285904,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
This was the first time I have collected hairs from dogs.,6/28/1995,285905,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Did you attempt to collect hair from Kato by brushing or combing?,6/28/1995,285906,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: I did bring a comb and a brush and Kato didn't like that very much.,6/28/1995,285907,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
So I decided to use my hands instead.,6/28/1995,285908,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Was Kato acting agitated with you?,6/28/1995,285909,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Objection.,6/28/1995,285910,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Irrelevant.,6/28/1995,285911,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,6/28/1995,285912,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: How was Kato behaving with you?,6/28/1995,285913,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Objection.,6/28/1995,285914,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,6/28/1995,285915,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: May I have a moment, your Honor?",6/28/1995,285916,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Discussion held off the record between the Deputy District Attorneys.),6/28/1995,285917,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Did anybody assist you in collecting hairs from the dogs Kato and Chachi?,6/28/1995,285918,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Objection.,6/28/1995,285919,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Irrelevant.,6/28/1995,285920,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,6/28/1995,285921,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: Assist in the collection?,6/28/1995,285922,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Correct.,6/28/1995,285923,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: No.,6/28/1995,285924,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: You did that by yourself?,6/28/1995,285925,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: Yes.,6/28/1995,285926,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: I have nothing further.,6/28/1995,285927,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Mr. Blasier?,6/28/1995,285928,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Thank you.,6/28/1995,285929,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Very briefly.,6/28/1995,285930,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
May I have a minute?,6/28/1995,285931,,,,,,,,"['O', 'O', 'O', 'O', 'O', 'O']",,['0'],1.0,,,,,,,,,,1,0,1,0,"['O', 'O', 'O', 'O', 'O', 'O']"
(Discussion between the Defense attorneys and the Defendant.),6/28/1995,285932,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"R ECROSS-EXAMINATION BY MR. BLASIER MR. BLASIER: Miss Brockbank, when you looked at the two evidence gloves, the Rockingham glove and the Bundy glove, here in court the other day, did they have the same appearance as when you looked at them on the 21st with the exception of some cuttings having been removed?",6/28/1995,285933,,,,,,,,"['O', 'Token[1]: ""ECROSS-EXAMINATION', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'S-PERSON', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O', 'O', 'S-GPE', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,['1'],1.0,,,,,,,,,,1,0,0,1,
"MS. BROCKBANK: Umm, they weren't all crumpled up any longer.",6/28/1995,285934,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
They seemed to be kind of laying out on their own pretty--pretty much.,6/28/1995,285935,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Did they appear to have the same staining that they had when you looked at them last year on the 21st?,6/28/1995,285936,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. BROCKBANK: They appeared to, yes.",6/28/1995,285937,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: So the appearance in terms of the distribution of what appears to be blood on them to your knowledge hasn't changed since when you saw them back on the 21st of last year until you saw them here a few days ago?,6/28/1995,285938,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: That's correct.,6/28/1995,285939,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: And the Bundy evidence glove, you compared the measurements of that left-hand glove with the left-hand new glove that Miss Clark provided with you--to you in court the other day; did you not?",6/28/1995,285940,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: Yes.,6/28/1995,285941,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: And that left Bundy evidence glove is considerably smaller than the left new glove?,6/28/1995,285942,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Objection.,6/28/1995,285943,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Asked and answered.,6/28/1995,285944,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,6/28/1995,285945,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. BROCKBANK: It was smaller, yes.",6/28/1995,285946,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: May I have a minute, your Honor?",6/28/1995,285947,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Discussion held off the record between Defense counsel and the Deputy District Attorney.),6/28/1995,285948,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Miss Brockbank, when you examined box no.",6/28/1995,285949,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"2 that had the gloves, the cap and the carpet in it--do you recall just being asked questions about that?",6/28/1995,285950,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: Yes.,6/28/1995,285951,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Did you even take the carpet bindle out of the box?,6/28/1995,285952,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. BROCKBANK: I didn't take it completely out, no.",6/28/1995,285953,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: So you never even examined portions of it that might have been on the bottom that you didn't remove out of the box, did you?",6/28/1995,285954,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. BROCKBANK: Well, I did actually.",6/28/1995,285955,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I moved it around, but didn't actually lift it and take it out of the box.",6/28/1995,285956,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Okay.,6/28/1995,285957,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And you didn't do--so whatever examination you did of that was while it was still basically in the box?,6/28/1995,285958,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: Yes.,6/28/1995,285959,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: That's all I have.,6/28/1995,285960,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Miss Clark.,6/28/1995,285961,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
F URTHER REDIRECT EXAMINATION BY MS. CLARK MS. CLARK: So you saw item 33's packaging in its entirety?,6/28/1995,285962,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. BROCKBANK: Yes.,6/28/1995,285963,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: That's all.,6/28/1995,285964,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/28/1995,285965,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Miss Brockbank, thank you very much.",6/28/1995,285966,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
You're excused.,6/28/1995,285967,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
All right.,6/28/1995,285968,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Ladies and gentlemen, we're going to change to a different witness.",6/28/1995,285969,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
There are a few things I need to take up out of your presence.,6/28/1995,285970,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
So let me ask you all to step back in the jury room.,6/28/1995,285971,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
We'll call you back in probably in about 10 or 15 minutes.,6/28/1995,285972,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Your Honor, she's subject to recall?",6/28/1995,285973,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Yes.,6/28/1995,285974,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"(The following proceedings were held in open court, out of the presence of the jury:) THE COURT: All right.",6/28/1995,285975,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Thank you, ladies and gentlemen.",6/28/1995,285976,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Please be seated.,6/28/1995,285977,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
The record should reflect the jury has withdrawn from the courtroom.,6/28/1995,285978,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Counsel, have we resolved the manner in which the photographs of the hair and fiber evidence were shared with the Defense?",6/28/1995,285979,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Do we have that receipt back?,6/28/1995,285980,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
We had furnished counsel with a copy of the receipt signed that indicated the photographs had been turned over to Myron Scholberg-- (Discussion held off the record between the Deputy District Attorney and Defense counsel.),6/28/1995,285981,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: --on September 27th, 1994.",6/28/1995,285982,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/28/1995,285983,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Is Mr. Deedrick available?,6/28/1995,285984,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: That's where the photographs went.,6/28/1995,285985,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Mr. Longetti was special master assigned to help with the transfer of things to the Defense expert, and this receipt shows that he signed for them, pick up--picked them up on September 27th, 1994; and they were all given by Mr. Deedrick to him with directions to furnish them to Mr. Scholberg.",6/28/1995,285986,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And that was back in September.,6/28/1995,285987,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
So they have them somewhere.,6/28/1995,285988,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Well, this receipt says that Mr. Longetti got them.",6/28/1995,285989,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I don't know whether Mr. Scholberg got them just to look at them briefly or whether he was provided-- THE COURT: Well, let's have Mr. Deedrick come on in.",6/28/1995,285990,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
He was the one that directed all of this if I recollect correctly.,6/28/1995,285991,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. NEUFELD: He doesn't know either.,6/28/1995,285992,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: He doesn't know?,6/28/1995,285993,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. NEUFELD: Just to save some time, your Honor, I called Mr. Longetti's office.",6/28/1995,285994,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
There's no answer.,6/28/1995,285995,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I called Mr. Sholberg's home.,6/28/1995,285996,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
There's no answer.,6/28/1995,285997,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I asked the gentleman from the FBI.,6/28/1995,285998,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"He said he just gave them to Longetti and he didn't get them back from Longetti, but he doesn't know what Longetti did with them, if anything.",6/28/1995,285999,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Oh, come on.",6/28/1995,286000,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: The issue is what was the direction that Mr. Deedrick gave to Mr. Longetti with regards to the photographs.,6/28/1995,286001,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Your Honor, none of this resolves the fact we haven't seen these boards, not until just now.",6/28/1995,286002,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
We haven't seen them yet.,6/28/1995,286003,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Well, they raised the discovery issue.",6/28/1995,286004,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"So I'm saying discovery was given, and Mr. Deedrick can probably answer that question for us since he's right here now.",6/28/1995,286005,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"But after he does that, we can just--I would like to show counsel all the boards.",6/28/1995,286006,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
We have a lot to show them.,6/28/1995,286007,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Yes.,6/28/1995,286008,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Let's do that.,6/28/1995,286009,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
But let's settle that one last question.,6/28/1995,286010,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Mr. Deedrick, what, if any instructions did you give to Mr. Longetti when you gave him the photographs that are indicated in the receipt dated September 27th, 1994?",6/28/1995,286011,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DEEDRICK: I was told to turn over photographs and original notes plus the evidence for examination by the expert.,6/28/1995,286012,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: By the Defense expert, Myron Scholberg?",6/28/1995,286013,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DEEDRICK: That's right.,6/28/1995,286014,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Okay.,6/28/1995,286015,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Was anything ever--after you gave these things to Mr. Longetti for the purpose of furnishing them to Mr. Scholberg, the Defense expert, did you get anything back from Mr. Longetti?",6/28/1995,286016,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DEEDRICK: Just the original evidence.,6/28/1995,286017,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Not the photographs or the notes.,6/28/1995,286018,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: So the notes and the photographs did not come back to you?,6/28/1995,286019,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DEEDRICK: Did not.,6/28/1995,286020,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Just your slides?,6/28/1995,286021,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. DEEDRICK: Well, just the slides and some of the items that I had provided.",6/28/1995,286022,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/28/1995,286023,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Let's see the boards.,6/28/1995,286024,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Brief pause.),6/28/1995,286025,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/28/1995,286026,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Are these in any particular order, Miss Clark?",6/28/1995,286027,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: I'm sorry, your Honor?",6/28/1995,286028,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Are these in any particular order?,6/28/1995,286029,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: They should be.,6/28/1995,286030,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"If they're not, they will be.",6/28/1995,286031,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/28/1995,286032,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"This first board is entitled ""Black head hairs, 16 different individuals.""",6/28/1995,286033,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: They are in order presentation I am informed.,6/28/1995,286034,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/28/1995,286035,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Except for there are three large teaching boards?,6/28/1995,286036,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Discussion between Deputy District Attorney and Mr.,6/28/1995,286037,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Deedrick.),6/28/1995,286038,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. NEUFELD: Your Honor, just one question.",6/28/1995,286039,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I don't know if the People are representing that we also received these pictures in advance or copies of these pictures?,6/28/1995,286040,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: These are--no, I'm not representing that.",6/28/1995,286041,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
These are taken from the FBI atlas.,6/28/1995,286042,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
They are not evidence in this case.,6/28/1995,286043,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Well, then they shouldn't be used.",6/28/1995,286044,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"THE COURT: They're a demonstration of 16 different types of black head hair, is that what this is?",6/28/1995,286045,,,,,,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,['0'],1.0,,,,,,,,,,1,0,1,0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
MS. CLARK: Exactly.,6/28/1995,286046,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Your Honor, we object to this kind of demonstration without some showing that these 16 people are somehow representative of the black population as a whole or some data can be given as to what distribution these people are or where they came from.",6/28/1995,286047,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"THE COURT: What is this, Miss Clark?",6/28/1995,286048,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: This is just to demonstrate ranges of characteristics.,6/28/1995,286049,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It's not meant to be dispositive or it's not meant to represent all possible hairs that might exist or what they all might look like in the entire world.,6/28/1995,286050,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/28/1995,286051,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"When we say black head, are we referring to persons with black hair or African American hair or what?",6/28/1995,286052,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: African American hair.,6/28/1995,286053,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: And it's just demonstrative for Mr. Deedrick to be able to explain to the jury the different kinds of appearances of hairs that he sees under the microscope.,6/28/1995,286054,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
We have one for Caucasian hairs as well.,6/28/1995,286055,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/28/1995,286056,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Let's see that.,6/28/1995,286057,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: That--I showed counsel the photographs because they need to be mounted.,6/28/1995,286058,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: These are also from the FBI atlas?,6/28/1995,286059,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Yes, your Honor.",6/28/1995,286060,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/28/1995,286061,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Next item.,6/28/1995,286062,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Your Honor, for the record, I object to these on the same grounds as the implication here from both of these exhibits is that there's some well-defined way to break hair down in categories as referenced by this board when in reality, there may be many kinds of hair similar to the one in the top left, but slightly different, that difference examiners would see differently, and I would object on that basis.",6/28/1995,286063,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: That's what cross-examination is for.,6/28/1995,286064,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
The witness is not going to represent that there's no other kinds of hairs in the world but these.,6/28/1995,286065,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
He is going to say this is a sampling showing how they look different under the microscope.,6/28/1995,286066,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
That's all it is.,6/28/1995,286067,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/28/1995,286068,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Let me see the third one.,6/28/1995,286069,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Can I ask a question-- THE COURT: I'm sorry.,6/28/1995,286070,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: --as a point of organization, your Honor?",6/28/1995,286071,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Yes.,6/28/1995,286072,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Who's doing--I'm getting objections from Neufeld and from-- THE COURT: No.,6/28/1995,286073,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
You're getting--no.,6/28/1995,286074,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
