Unnamed: 0,Sentences,Creation_Date,Date
320709,"You didn't see Mr. Simpson on June 12th, 1994, did you?",,
320710,"MS. MOORE: No, I did not.",,
320711,"MR. COCHRAN: And was May 23rd, 1994 about the last time you cut his hair?",,
320712,"MS. MOORE: It was the last time, yes.",,
320713,"MR. COCHRAN: And how had you gotten to that location, to Rockingham?",,
320714,MS. MOORE: How did-- MR. COCHRAN: How did you get up there that night?,,
320715,MS. MOORE: I drove my car.,,
320716,"MR. COCHRAN: And when it was over, you left; is that correct?",,
320717,MS. MOORE: I left.,,
320718,MR. COCHRAN: All right.,,
320719,You came down here today pursuant to a request to testify; is that correct?,,
320720,MS. MOORE: Yes.,,
320721,MR. COCHRAN: Thank you very kindly.,,
320722,MS. MOORE: You're welcome.,,
320723,THE COURT: Miss Clark.,,
320724,"MS. CLARK: Thank you, your Honor.",,
320725,"Good afternoon, ladies and gentlemen.",,
320726,THE JURY: Good afternoon.,,
320727,C ROSS-EXAMINATION BY MS .,,
320728,"C LARK MS. CLARK: Good afternoon, Miss Moore.",,
320729,MS. MOORE: Good afternoon.,,
320730,"MS. CLARK: Dandruff, that's a condition of the scalp, isn't that?",,
320731,MS. MOORE: Right.,,
320732,MS. CLARK: Okay.,,
320733,"And just from a layperson's understanding, because that's all I have, it's when your scalp gets dry, correct?",,
320734,MS. MOORE: Right.,,
320735,MS. CLARK: Okay.,,
320736,"And when you have that condition where your scalp gets dry, if you comb your hair, you're going to pull those flakes off the scalp; is that right?",,
320737,MS. MOORE: This is very true.,,
320738,MS. CLARK: Okay.,,
320739,"And so when you would comb his hair when he had dandruff, those flakes would come out, correct?",,
320740,MS. MOORE: Yes.,,
320741,"Sometimes, yes.",,
320742,MS. CLARK: Sometimes yes and sometimes no?,,
320743,MS. MOORE: Yes.,,
320744,"Well, if I--the more vigorous I comb it, the more it would come out.",,
320745,Sometimes I would just brush it and cut it.,,
320746,I didn't use a comb.,,
320747,MS. CLARK: Right.,,
320748,"So if you didn't use a comb, even if he had dandruff, you wouldn't disturb any flakes on the hair.",,
320749,Is that a fair statement?,,
320750,MS. MOORE: That's true.,,
320751,"MS. CLARK: And so if his hairs came out by themselves, if they were naturally shed, you know what I mean, without being pulled out by combing, then they might not show any flakes of dandruff: Is that right?",,
320752,MR. COCHRAN: Objection.,,
320753,Calls for speculation.,,
320754,THE COURT: Overruled.,,
320755,"MS. MOORE: Would you repeat the question, please?",,
320756,MS. CLARK: Sure.,,
320757,"If you did not comb the hair, if his hair was just--you know, we shed hairs every day, don't we?",,
320758,MS. MOORE: Yes.,,
320759,MS. CLARK: Okay.,,
320760,Unfortunately.,,
320761,MS. MOORE: Yes.,,
320762,MS. CLARK: All right.,,
320763,"In that process, if you just shed your hair naturally and you're not combing, then the dandruff is not going to come off on the hair; isn't that right?",,
320764,"MR. COCHRAN: I object to the form of that question, your Honor.",,
320765,No foundation.,,
320766,THE COURT: Overruled.,,
320767,MS. MOORE: Dandruff's not going to come off on the--on where?,,
320768,I don't understand the question.,,
320769,"MS. CLARK: When you--you just indicated when you comb the hair vigorously, dandruff will come off.",,
320770,MS. MOORE: Right.,,
320771,MS. CLARK: Okay.,,
320772,"And if you don't, if you just brush his hair, the dandruff doesn't come off?",,
320773,MS. MOORE: Right.,,
320774,MS. CLARK: Okay.,,
320775,"Which means if you don't brush or comb the hair and it just falls off by itself, the dandruff doesn't come off.",,
320776,MR. COCHRAN: I object.,,
320777,THE COURT: Overruled.,,
320778,"MS. MOORE: If you don't do anything to the hair, I guess it will just stay there.",,
320779,I'm not sure really.,,
320780,I guess it will just stay on the scalp.,,
320781,MS. CLARK: Okay.,,
320782,"And it won't being showing up in the hair, right?",,
320783,"MR. COCHRAN: Objection, your Honor.",,
320784,Calls for speculation.,,
320785,THE COURT: Sustained.,,
320786,MS. MOORE: I can't say that.,,
320787,I don't know.,,
320788,"THE COURT: Ma'am, ma'am.",,
320789,"When I sustain the objection, that means don't answer the question.",,
320790,MS. MOORE: Okay.,,
320791,THE COURT: Next question.,,
320792,MS. CLARK: So sometimes he had dandruff and sometimes he did not?,,
320793,MS. MOORE: That's correct.,,
320794,MS. CLARK: Okay.,,
320795,"And sometimes in the summer when you saw him to take care of his hair, he would have dandruff and sometimes he would not?",,
320796,MS. MOORE: That's correct.,,
320797,MS. CLARK: Okay.,,
320798,"And dandruff, can that be caused by a change in hygiene like what you eat and how you take care of yourself?",,
320799,"MS. MOORE: Umm, I'm not sure.",,
320800,MR. COCHRAN: I object to the form of that question.,,
320801,She indicated she's not a dermatologist.,,
320802,No foundation.,,
320803,THE COURT: Overruled.,,
320804,She's indicated she's not sure.,,
320805,MS. CLARK: Okay.,,
320806,THE COURT: Next question.,,
320807,"MS. CLARK: For example, if you have a change in shampoo, can that cause dandruff?",,
320808,"MR. COCHRAN: Calls for speculation, your Honor.",,
320809,THE COURT: Overruled.,,
320810,MS. MOORE: I'm not sure.,,
320811,MS. CLARK: You're not sure?,,
320812,"MS. MOORE: I'm not sure if a change in shampoo--it--that's--yeah, it could have.",,
320813,It could cause it and could help it.,,
320814,MS. CLARK: Aggravate it?,,
320815,"MS. MOORE: It could cause it, make it better or make it worse.",,
320816,MS. CLARK: Okay.,,
320817,So what about a change in the type of water you use?,,
320818,Could that cause dandruff or affect it or aggravate it?,,
320819,MS. MOORE: Yes.,,
320820,MR. COCHRAN: I object to the form of the question.,,
320821,THE COURT: Overruled.,,
320822,Answer will stand.,,
320823,"MS. CLARK: Now, dandruff can occur in a one- to two-day period.",,
320824,Is that fair to say?,,
320825,MR. COCHRAN: I object.,,
320826,"Without foundation, your Honor.",,
320827,THE COURT: Sustained.,,
320828,"MS. CLARK: How long does it, if you know, because you've been treating--how many people have you had as customers over the 30 years?",,
320829,MS. MOORE: How many people I've had as customers?,,
320830,MS. CLARK: Regular customers.,,
320831,Let's narrow it down some.,,
320832,MS. MOORE: I really don't know the answer to that one.,,
320833,MS. CLARK: Would it be fair to say thousands?,,
320834,MS. MOORE: No.,,
320835,MS. CLARK: Hundreds?,,
320836,MS. MOORE: Yes.,,
320837,MS. CLARK: Yes.,,
320838,Okay.,,
320839,"Of those hundreds over the past 30 years, have some of them had dandruff?",,
320840,MS. MOORE: Yes.,,
320841,MS. CLARK: What percentage would you say had dandruff?,,
320842,MS. MOORE: I'm not sure.,,
320843,Maybe five percent.,,
320844,MS. CLARK: Okay.,,
320845,"And of that five percent that had dandruff, did you notice that some would have dandruff at times and not at others?",,
320846,MS. MOORE: Yes.,,
320847,MS. CLARK: Okay.,,
320848,"And in--on those occasions when those people had dandruff sometimes and didn't have it other times, can dandruff build--can the condition of having dandruff occur in the period of say a week to two weeks?",,
320849,MS. MOORE: I suppose so.,,
320850,"MS. CLARK: Depending on the change of water, shampoo and whatnot?",,
320851,MS. MOORE: That's correct.,,
320852,MS. CLARK: Okay.,,
320853,"Now, you indicated that--well, how long have you been going to Rockingham to do the Defendant's hair?",,
320854,MS. MOORE: Just about ever since I been cutting his hair.,,
320855,"Off and on, I would go to the house and do it too.",,
320856,"MS. CLARK: So on some of those occasions, you would see Nicole Brown there I take it?",,
320857,MS. MOORE: Yes.,,
320858,MS. CLARK: Okay.,,
320859,And you knew her?,,
320860,MS. MOORE: Yes.,,
320861,MS. CLARK: Okay.,,
320862,And when prior to May 23rd did you see her at Rockingham?,,
320863,"MS. MOORE: Umm, I believe May 1st.",,
320864,MS. CLARK: May 1st?,,
320865,MS. MOORE: Uh-huh.,,
320866,MS. CLARK: Is that yes?,,
320867,I'm sorry.,,
320868,"For the reporter, was that--we can't say uh-huh.",,
320869,We have to say yes or no.,,
320870,"MS. MOORE: Oh, yes.",,
320871,MS. CLARK: Was that yes?,,
320872,Okay.,,
320873,And when prior to--you saw Paula Barbieri there on May 23rd?,,
320874,MS. MOORE: Yes.,,
320875,MS. CLARK: Okay.,,
320876,And when prior to May 23rd did you see Paula Barbieri there?,,
320877,"MS. MOORE: Umm, I didn't see Paula there.",,
320878,She came to my shop.,,
320879,"MS. CLARK: She came to her shop, did she?",,
320880,MS. MOORE: Yes.,,
320881,MS. CLARK: Okay.,,
320882,And did she come to your shop earlier in May?,,
320883,MS. MOORE: No.,,
320884,MS. CLARK: Did she come to your shop in April?,,
320885,MS. MOORE: No.,,
320886,MS. CLARK: When did she come to your shop?,,
320887,MS. MOORE: Summer of `92.,,
320888,MS. CLARK: Was that the only time?,,
320889,MS. MOORE: Yes.,,
320890,MS. CLARK: Okay.,,
320891,So you were--she was not a regular customer of yours?,,
320892,MS. MOORE: No.,,
320893,MS. CLARK: Okay.,,
320894,And you did not socialize with her?,,
320895,MS. MOORE: No.,,
320896,MS. CLARK: Did you visit Rockingham again between May 23rd and June 12th?,,
320897,MS. MOORE: No.,,
320898,MS. CLARK: And so did you see the Defendant between May 23rd and June 12th?,,
320899,MS. MOORE: No.,,
320900,(Discussion held off the record between the Deputy District Attorneys.),,
320901,"MS. CLARK: Did you ever--to the best of your knowledge, ma'am, did Arnelle Simpson treat her hair?",,
320902,MR. COCHRAN: I object.,,
320903,Just a moment.,,
320904,Objection.,,
320905,Calls for speculation.,,
320906,No foundation.,,
320907,THE COURT: Sustained.,,
320908,MS. CLARK: Were you acquainted with the Defendant when he was married to Marguerite?,,
320909,MS. MOORE: No.,,
320910,MS. CLARK: Okay.,,
320911,Did you ever meet Marguerite.,,
320912,"MR. COCHRAN: Your Honor, this is beyond the scope.",,
320913,THE COURT: Sustained.,,
320914,MS. CLARK: May we approach?,,
320915,"I have an offer, your Honor.",,
320916,THE COURT: With the court reporter.,,
320917,(The following proceedings were held at the bench:) THE COURT: All right.,,
320918,We are over at sidebar.,,
320919,Where are we going with this?,,
320920,"MS. CLARK: Well, the reason that they called her obviously is because of the non-matching hairs in the cap that are tinted, dyed, but black origin hairs.",,
320921,And those hairs could have been from a member of his family who tinted or dyed their hair like Marguerite or Arnelle.,,
320922,So I want to probe with this witness whether she knows whether they treated their hair.,,
320923,THE COURT: How is it even plausible that Marguerite could be a source?,,
320924,"MS. CLARK: Because this hat has been in his possession for the last--well, they stopped manufacturing this hat in 1980.",,
320925,It's an old hat.,,
320926,"MR. COCHRAN: Your Honor, this is desperate.",,
320927,That is preposterous.,,
320928,She already indicated she didn't know anything about Marguerite.,,
320929,This is beyond the scope.,,
320930,"We're trying to move this case along rather than spending three, four days on something that has nothing to do with anything.",,
320931,THE COURT: The issue of tinted hair is fair game.,,
320932,"So I'll allow some limited cross-examination on this area, limited however.",,
320933,(The following proceedings were held in open court:) THE COURT: All right.,,
320934,"Thank you, counsel.",,
320935,Proceed.,,
320936,"MS. CLARK: Thank you, your Honor.",,
320937,MS. CLARK: All right.,,
320938,You are a professional hairdresser; are you not?,,
320939,MS. MOORE: Yes.,,
320940,MS. CLARK: Okay.,,
320941,"And you've tinted and dyed hair in your time, have you?",,
320942,MS. MOORE: Yes.,,
320943,MS. CLARK: Many times?,,
320944,MS. MOORE: Yes.,,
320945,"MS. CLARK: And in--as part of your expertise, you know what tinted or dyed hair looks like, correct?",,
320946,"MS. MOORE: Well, sometimes you can tell.",,
320947,Sometimes you can't.,,
320948,MS. CLARK: Right.,,
320949,Okay.,,
320950,"As a professional, do you think that you can tell better than say I could whether someone's hair is dyed or treated?",,
320951,MR. COCHRAN: Just a moment.,,
