Sentences,Date,Trans_Ind,GL_Simpson_Dates_Ind,SU_TME_Update_ALL,HEIDEL_TME_Update,GL_ISO_DATES_CONVERSION,GL_ISO_DATES_SENT_CONVERSION,Anchor_Date,Anchor_Type,Tags_Clean,GL_TAGS_DATES_CORRECTED,date_binary,Has_Date,Has_DTE_GL,Has_DTE_CTN_GL,Has_DTE_REL_GL,Has_DTE_DUR,Has_DTE_UNCERTN,Has_DTE_CREF,Has_DTE_SET,Has_DTE_OTHER,Has_Age,GL_NER_Test,GL_Date_Norm_Test,Official_Test_NER,Test_NER_Unused,GL_NER
MR. BLASIER: And that's not counting any foreign producers?,9/12/1995,410253,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: Excuse me.,9/12/1995,410254,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
All of these gloves were produced outside the United States.,9/12/1995,410255,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Okay.,9/12/1995,410256,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: But they were for sale here in the United States.,9/12/1995,410257,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Okay.,9/12/1995,410258,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
How about gloves for sale throughout the world?,9/12/1995,410259,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Do you have any idea how much more that would be?,9/12/1995,410260,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DARDEN: Objection.,9/12/1995,410261,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Irrelevant.,9/12/1995,410262,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,9/12/1995,410263,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I really have no way of judging that number.,9/12/1995,410264,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Presumably a lot more than the six and a half or seven million?,9/12/1995,410265,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I would assume so.,9/12/1995,410266,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, would you agree that brown is probably the most common color for gloves?",9/12/1995,410267,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: No.,9/12/1995,410268,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Men's gloves?,9/12/1995,410269,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: No.,9/12/1995,410270,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: What's the most common color?,9/12/1995,410271,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: Black.,9/12/1995,410272,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, would you agree that the vast majority of men's gloves have three lines on the back?",9/12/1995,410273,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"They're called backing, aren't they?",9/12/1995,410274,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I never heard that phrase.,9/12/1995,410275,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Silking.,9/12/1995,410276,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: That's better.,9/12/1995,410277,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Okay.,9/12/1995,410278,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Vast majority of men's gloves have those three lines on the back, don't they?",9/12/1995,410279,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: Three decorative points of some configuration, yes.",9/12/1995,410280,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, you indicated that one of the reasons that Aris used that particular stitch was to separate those Aris gloves from the run of the mill gloves that you might find in target or k-mart or other large retail outlets.",9/12/1995,410281,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Is that fair?,9/12/1995,410282,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: That really wasn't the basis for it at all.,9/12/1995,410283,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Well, I think you said that it was to distinguish that glove from the less expensive gloves.",9/12/1995,410284,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: In general, the combination of the sewing machine used the point configuration, the blind hem and the weight of the leather and the weight of the lining was what was put together as a package to create an exclusive product.",9/12/1995,410285,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
But it wasn't just the one element.,9/12/1995,410286,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: It was for a high-end market, wasn't it?",9/12/1995,410287,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: The $50 and over market is very--very small.,9/12/1995,410288,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: The high-end market, wasn't it?",9/12/1995,410289,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: Yes.,9/12/1995,410290,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, there are a lot of exclusive stores throughout the world, in New York, all over the place that sell high-end leather goods like gloves, correct?",9/12/1995,410291,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I don't know how many stores would carry high-end leather goods including gloves.,9/12/1995,410292,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Okay.,9/12/1995,410293,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
So you don't have any information on that?,9/12/1995,410294,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: No, I do not.",9/12/1995,410295,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: There are other more expensive high-end gloves out there besides Aris, correct?",9/12/1995,410296,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: Absolutely.,9/12/1995,410297,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, you made some effort to try and find out what other manufacturers in the world might have used Brossier stitching and produced gloves without stitching, correct?",9/12/1995,410298,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: Yes, I did.",9/12/1995,410299,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: And how many different companies did you check with?,9/12/1995,410300,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I only checked with two.,9/12/1995,410301,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: There are a lot more companies than that in the world, aren't there?",9/12/1995,410302,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: In the world?,9/12/1995,410303,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Yes.,9/12/1995,410304,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, did you ever check with any glove companies in Europe or Italy?",9/12/1995,410305,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: No, I did not.",9/12/1995,410306,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: In Europe?,9/12/1995,410307,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: No, I did not.",9/12/1995,410308,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Other glove companies other than the two that you've told us about?,9/12/1995,410309,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: No, I did not.",9/12/1995,410310,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: And what are those two companies?,9/12/1995,410311,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: Fownes gloves, F-O-W-N-E-S, and Mr. Zuckerware's company, grand-o gloves.",9/12/1995,410312,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: And Grand-O does produce a glove with Brossier stitching, doesn't it?",9/12/1995,410313,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: They told me that they had produced a glove with Brossier stitching a couple of years ago in small quantity.,9/12/1995,410314,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: And they had it in stock?,9/12/1995,410315,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: They didn't mention that to me.,9/12/1995,410316,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Okay.,9/12/1995,410317,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"So the two companies--the only two companies that you checked with, one of them does this stitch, correct?",9/12/1995,410318,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: One out of two.,9/12/1995,410319,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, if--do you have any idea how many other glove manufacturers there are in the world?",9/12/1995,410320,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I have no idea.,9/12/1995,410321,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: If--would you agree that there's over a hundred other glove manufacturers in various parts in the world that--go ahead.,9/12/1995,410322,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: If you define glove manufacturers as anybody who is manufacturing quantity and distributing it on their own, a person who has six employees in a small shop technically is a glove manufacturer.",9/12/1995,410323,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"So I'd say in places like Italy, Hungary and certain other eastern European countries, there could be hundreds of manufacturers.",9/12/1995,410324,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
They would relatively be quite small as far as production.,9/12/1995,410325,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: How many of those have a Brossier machine?,9/12/1995,410326,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I have no idea.,9/12/1995,410327,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, you know that--you've seen this stitch on an Italian glove some years ago, didn't you?",9/12/1995,410328,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: Yes, I did.",9/12/1995,410329,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: From a small company?,9/12/1995,410330,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I don't know what company it was from.,9/12/1995,410331,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Have you made any effort to contact singer to find out other machines there are throughout the world?,9/12/1995,410332,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: No, I have not.",9/12/1995,410333,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Are there any other machines that can make a stitch that looks like this stitch?,9/12/1995,410334,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: This stitch is a very fine whip stitch, and the machine that I'm familiar with, it does make a stitch that's similar.",9/12/1995,410335,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
That's the Ozan sewing machine.,9/12/1995,410336,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
The one I'm thinking of is made by a company called treasure.,9/12/1995,410337,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: And can that make a stitch that looks like this?,9/12/1995,410338,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: Similar, but not the same.",9/12/1995,410339,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Different in what way?,9/12/1995,410340,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: The Ozan sewing machine normally runs at about 10 to 12 stitches per minute.,9/12/1995,410341,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"The Brossier sewing machine runs at twice that, and the difference is in the bite.",9/12/1995,410342,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"When it's a whip stitch, most of those whip stitch type machines in the bite, you get a high, low effect on the Ozan stitching machine and you get a larger seam than you would on a continuous seam and fine seam on the Brossier.",9/12/1995,410343,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"But to a layman, the stitch is--stitches would appear to be somewhat similar.",9/12/1995,410344,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Can the Ozan machine do a 22-inch--22 stitch per inch stitch?,9/12/1995,410345,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I'm not a technician.,9/12/1995,410346,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I'm not sure if it's capable of making a stitch that tight or not.,9/12/1995,410347,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I've never seen Aris production or some other production with Ozan do more than 12 stitches an inch on the Ozan machine.,9/12/1995,410348,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Did you make any effort - incidentally, Ozan machines are fairly common, aren't they?",9/12/1995,410349,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: Within Aris, the largest amount of gloves that were out on the marketplace were Ozan.",9/12/1995,410350,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Other companies have Ozan stitching machines, don't they?",9/12/1995,410351,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I believe they do.,9/12/1995,410352,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: It's a common machine, isn't it?",9/12/1995,410353,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: It's a common machine, readily available.",9/12/1995,410354,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Are you familiar with the Bonis Golden series never-stop machines?,9/12/1995,410355,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: I've heard the term Bonis, but I'm not familiar with the machine.",9/12/1995,410356,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Let me show you a flyer for that machine.,9/12/1995,410357,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DARDEN: Objection.,9/12/1995,410358,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
He's not familiar with it.,9/12/1995,410359,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: I'm sorry?,9/12/1995,410360,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DARDEN: Objection.,9/12/1995,410361,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"What he's relying on, he's not familiar with.",9/12/1995,410362,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,9/12/1995,410363,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DARDEN: Can I see the flyer then?,9/12/1995,410364,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Brief pause.),9/12/1995,410365,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DARDEN: It's dated 1995.,9/12/1995,410366,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Objection.,9/12/1995,410367,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,9/12/1995,410368,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Would you take a look at that, tell me if you're familiar with that machine?",9/12/1995,410369,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. DARDEN: 352, your Honor.",9/12/1995,410370,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
No authentication.,9/12/1995,410371,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,9/12/1995,410372,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"The question is, is he familiar with the machine.",9/12/1995,410373,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: Since I never really looked at the numbers on the machines that were at Aris Philippines for style--I've seen similar machines to this with the wheel.,9/12/1995,410374,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I'm very familiar with that.,9/12/1995,410375,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It's very common.,9/12/1995,410376,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
But I don't know for a fact that it was a Bonis BG12 machine.,9/12/1995,410377,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: All right.,9/12/1995,410378,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"So the machines you've seen, they can do 25 stitches an inch, can't they?",9/12/1995,410379,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I've never seen them do 25 stitches to the inch.,9/12/1995,410380,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Can they do 25 stitches an inch?,9/12/1995,410381,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I could not state that to this court if I had not done it myself.,9/12/1995,410382,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I've never-- MR. BLASIER: Can that machine do 25 stitches an inch?,9/12/1995,410383,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: According to the flyer, this will-- MR. DARDEN: Objection.",9/12/1995,410384,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Irrelevant.,9/12/1995,410385,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,9/12/1995,410386,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Your Honor, may I have that marked, please?",9/12/1995,410387,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Yes.,9/12/1995,410388,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Mrs. Robertson.,9/12/1995,410389,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE CLERK: 1372.,9/12/1995,410390,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: 1372.,9/12/1995,410391,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"(Deft's 1372 for id = flyer) MR. BLASIER: So I take it then other than calling two companies and asking them specifically about the Brossier machine, you made no effort to find out what kind of other machines might make a stitch that fine?",9/12/1995,410392,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I have not.,9/12/1995,410393,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, the two companies that you contacted, did you just ask them about the Brossier stitching?",9/12/1995,410394,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: Well, in regard to Fownes, I asked them if they had any of the equipment.",9/12/1995,410395,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"They told me no, and that was pretty much the end of the conversation.",9/12/1995,410396,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And I do have friends that work there.,9/12/1995,410397,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
So we may have discussed other things that I'm not aware of.,9/12/1995,410398,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"In regard to my conversation with Mr. Zuckerware, a technician within their company was in the room and mentioned the style number or the-- MR. BLASIER: Objection.",9/12/1995,410399,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Nonresponsive.,9/12/1995,410400,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,9/12/1995,410401,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Ask your next question.,9/12/1995,410402,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: You know, I don't remember what I spoke with them about.",9/12/1995,410403,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Hold on.,9/12/1995,410404,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: You didn't ask anybody about the three lines, the silking on the back, did you, in terms of how other people may or may not use that?",9/12/1995,410405,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I did not discuss anything other than the Brossier.,9/12/1995,410406,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: So you've made no effort to find out how common or rare the silking is, and that's the three points on the back?",9/12/1995,410407,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: I think I earlier stated that it's very common.,9/12/1995,410408,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, you were asked some questions about glove wear and I think you indicated that they wear out from the inside first.",9/12/1995,410409,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: This particular style.,9/12/1995,410410,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Okay.,9/12/1995,410411,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And is that because of the cashmere lining?,9/12/1995,410412,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: That's because the cashmere lining was underweight by design and cashmere is a little bit more fragile than most materials that we use for linings, and only using one thread of cashmere versus two, we were concerned about wear and tear on the lining, and that's why in this particular style, the wear and tear would first show up on the lining.",9/12/1995,410413,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, you live in new jersey I believe?",9/12/1995,410414,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: Yes.,9/12/1995,410415,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Is that very close to New York?,9/12/1995,410416,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: Yes.,9/12/1995,410417,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: It gets real cold and wet in New York in the winter, doesn't it?",9/12/1995,410418,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: Unfortunately, in the last couple of years, it hasn't.",9/12/1995,410419,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"But on occasion, it does.",9/12/1995,410420,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: It snows there, rains there?",9/12/1995,410421,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: On occasion.,9/12/1995,410422,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: People wear gloves there, don't they?",9/12/1995,410423,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: Yes, they do.",9/12/1995,410424,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: It's a much more intemperate climate than southern California, correct?",9/12/1995,410425,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: Yes.,9/12/1995,410426,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: Would you agree that people that live in New York in the winter wear gloves more often than people in California?,9/12/1995,410427,,,,,,,,"['O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'E-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-GPE', 'O']",,['0'],1.0,,,,,,,,,,1,0,0,1,
MR. RUBIN: I would agree with you.,9/12/1995,410428,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: The more you wear gloves, the more you would expect to have indications of wear, correct?",9/12/1995,410429,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: That's correct.,9/12/1995,410430,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: On the inside, on the lining?",9/12/1995,410431,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: On this particular style.,9/12/1995,410432,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Now, you indicated to me yesterday, did you not, that you were surprised at how little wear there was on the inside of the Bundy and Rockingham gloves?",9/12/1995,410433,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. RUBIN: Yes, I was, considering the condition of the gloves on the outside.",9/12/1995,410434,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: And is it not your opinion or isn't it your opinion that that is probably because whoever wore those gloves on a regular basis had relatively small hands?,9/12/1995,410435,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DARDEN: Objection.,9/12/1995,410436,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
No foundation.,9/12/1995,410437,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,9/12/1995,410438,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. DARDEN: Can I be heard?,9/12/1995,410439,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: That's not exactly what I said.,9/12/1995,410440,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
What I said to you out in the hallway was that the person that wore the gloves either wore them on brief periods of time or they fit that person very comfortably.,9/12/1995,410441,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
They were not the wrong size.,9/12/1995,410442,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: You didn't make a comment to me about someone that didn't have large hands wore those gloves because of almost no wear on the lining?,9/12/1995,410443,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: No.,9/12/1995,410444,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I stated to you that the person that wore those gloves fit into these gloves without any strain on the lining which would cause excessive wear.,9/12/1995,410445,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I spoke to you more about what would cause excessive wear versus what would cause less wear.,9/12/1995,410446,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. BLASIER: What did you tell me about large hands?,9/12/1995,410447,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. DARDEN: Your Honor, this is hearsay, a 1054 issue here.",9/12/1995,410448,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: Regarding what?,9/12/1995,410449,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,9/12/1995,410450,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: Regarding what?,9/12/1995,410451,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. BLASIER: Regarding the lack of wear in the lining of the evidence gloves and your statement that that's an indication--one of the inferences you can draw from that is that they were owned by somebody with smaller hands, that didn't stretch them out.",9/12/1995,410452,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. RUBIN: The person that--I stated to you that the person that wore the gloves did not have larger hands than the glove size itself.,9/12/1995,410453,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
